item,case,level,level_ko,desc,blind_by_design,fp_by_design,current_focus,blind_spot,over_detect,cpk_ratio_pct,stdev_delta_pct,ks_d,meanshift_sigma,median_shift,iqr_delta_pct,p_mean,p_stdev,before_avg,before_stdev,before_cpk,after_avg,after_stdev,after_cpk
FP_SD_IMPROVED_02_L2,FP_SD_IMPROVED,2,L2 자세히 보면 다름,[과검출] 산포가 줄어 개선됐는데 |Δσ%| 절대값이라 검출,0,1,0,0,0,128.19,-22.0,0.0793,0.0,0.0027,-24.9724,1.0,0.0,5.0,1.041666654706676,1.6,5.0,0.8124999905039078,2.051
FP_SD_IMPROVED_03_L1,FP_SD_IMPROVED,1,L1 차이 거의 없음,[과검출] 산포가 줄어 개선됐는데 |Δσ%| 절대값이라 검출,0,1,0,0,0,120.5,-17.0,0.0515,0.0,0.0154,-18.001808,1.0,0.0,5.0,1.0416666661190652,1.6,5.0,0.8645833291128174,1.928
FP_SD_IMPROVED_03_L2,FP_SD_IMPROVED,2,L2 자세히 보면 다름,[과검출] 산포가 줄어 개선됐는데 |Δσ%| 절대값이라 검출,0,1,0,0,0,128.19,-22.0,0.0872,0.0,0.0055,-23.845835,1.0,0.0,5.0,1.0416666594682622,1.6,5.0,0.8124999898276495,2.051
FP_TINY_SIGMA_01_L1,FP_TINY_SIGMA,1,L1 차이 거의 없음,[과검출] σ 가 아주 작아 절대 변화는 무의미한데 비율만 큼,0,1,0,0,0,83.33,19.999981,0.0525,0.0,0.0075,17.90396,1.0,0.0,5.0,0.08000000874363704,20.833,5.0,0.09599999547107498,17.361
FP_TINY_SIGMA_01_L2,FP_TINY_SIGMA,2,L2 자세히 보면 다름,[과검출] σ 가 아주 작아 절대 변화는 무의미한데 비율만 큼,0,1,0,0,0,76.93,29.999994,0.0733,0.0,0.0094,31.388905,1.0,0.0,5.0,0.08000001319947805,20.833,5.0,0.10400001228183384,16.026
FP_TINY_SIGMA_02_L1,FP_TINY_SIGMA,1,L1 차이 거의 없음,[과검출] σ 가 아주 작아 절대 변화는 무의미한데 비율만 큼,0,1,0,0,0,83.33,20.000026,0.0783,0.0,0.0587,29.500591,1.0,0.0,5.0,0.07999998399704064,20.833,5.0,0.09600000130595339,17.361
FP_TINY_SIGMA_02_L2,FP_TINY_SIGMA,2,L2 자세히 보면 다름,[과검출] σ 가 아주 작아 절대 변화는 무의미한데 비율만 큼,0,1,0,0,0,76.93,29.999984,0.0842,0.0,0.0191,30.273078,1.0,0.0,5.0,0.08000000827011987,20.833,5.0,0.10399999829292025,16.026
FP_TINY_SIGMA_03_L1,FP_TINY_SIGMA,1,L1 차이 거의 없음,[과검출] σ 가 아주 작아 절대 변화는 무의미한데 비율만 큼,0,1,0,0,0,83.33,20.000003,0.0684,0.0,0.0245,10.758276,1.0,2e-06,5.0,0.07999999290356485,20.833,5.0,0.09599999412536606,17.361
FP_TINY_SIGMA_03_L2,FP_TINY_SIGMA,2,L2 자세히 보면 다름,[과검출] σ 가 아주 작아 절대 변화는 무의미한데 비율만 큼,0,1,0,0,0,76.93,29.999988,0.0674,0.0,0.0227,32.026354,1.0,0.0,5.0,0.08000001695646515,20.833,5.0,0.10400001221362559,16.026
FP_DISCRETE_JITTER_01_L1,FP_DISCRETE_JITTER,1,L1 차이 거의 없음,[과검출] 이산 경계 die 이동만으로 σ 비율이 흔들림,0,1,1,0,1,61.3,55.35482,0.1199,0.6168,,,0.0,0.0,5.0066,0.3857018082546748,4.315,5.2445,0.5992063518431996,2.645
FP_DISCRETE_JITTER_01_L2,FP_DISCRETE_JITTER,2,L2 자세히 보면 다름,[과검출] 이산 경계 die 이동만으로 σ 비율이 흔들림,0,1,1,0,1,42.59,105.738665,0.3459,1.5732,,,0.0,0.0,5.0099,0.39271201647936904,4.236,5.6277,0.807960461038988,1.804
FP_DISCRETE_JITTER_02_L1,FP_DISCRETE_JITTER,1,L1 차이 거의 없음,[과검출] 이산 경계 die 이동만으로 σ 비율이 흔들림,0,1,1,0,1,59.86,59.680861,0.113,0.6022,,,0.0,0.0,5.0017,0.3674618171419055,4.534,5.223,0.586766193188932,2.714
FP_DISCRETE_JITTER_02_L2,FP_DISCRETE_JITTER,2,L2 자세히 보면 다름,[과검출] 이산 경계 die 이동만으로 σ 비율이 흔들림,0,1,1,0,1,45.37,92.161845,0.3598,1.5538,,,0.0,0.0,4.9917,0.4231481629272123,3.932,5.6492,0.8131293150139728,1.784
FP_DISCRETE_JITTER_03_L1,FP_DISCRETE_JITTER,1,L1 차이 거의 없음,[과검출] 이산 경계 die 이동만으로 σ 비율이 흔들림,0,1,1,0,1,66.01,45.201396,0.107,0.5762,,,0.0,0.0,4.9901,0.392712016479369,4.236,5.2164,0.5702233314170745,2.796
FP_DISCRETE_JITTER_03_L2,FP_DISCRETE_JITTER,2,L2 자세히 보면 다름,[과검출] 이산 경계 die 이동만으로 σ 비율이 흔들림,0,1,1,0,1,43.73,99.280286,0.3588,1.5674,,,0.0,0.0,5.0083,0.409916376459771,4.059,5.6508,0.8168825281966561,1.775
FP_OUTLIER_FEW_01_L1,FP_OUTLIER_FEW,1,L1 차이 거의 없음,[과검출] die 약 2% 이탈만으로 σ 급등 (본체는 동일),0,1,0,0,0,85.56,15.623759,0.0317,0.0501,0.0063,-0.140648,0.297872,0.048853,5.0,1.0416666652468236,1.6,4.9478,1.2044141560111978,1.369
FP_OUTLIER_FEW_01_L2,FP_OUTLIER_FEW,2,L2 자세히 보면 다름,[과검출] die 약 2% 이탈만으로 σ 급등 (본체는 동일),0,1,0,0,0,86.44,15.600582,0.0555,0.0029,0.02,-14.73237,0.952281,0.633229,5.0,1.0416666543719955,1.6,4.997,1.2041727179135453,1.383
FP_OUTLIER_FEW_02_L1,FP_OUTLIER_FEW,1,L1 차이 거의 없음,[과검출] die 약 2% 이탈만으로 σ 급등 (본체는 동일),0,1,0,0,0,85.88,15.211649,0.0278,0.0527,0.0398,-2.366724,0.27261,0.07302,5.0,1.0416666831319428,1.6,4.9451,1.2001213589255035,1.374
FP_OUTLIER_FEW_02_L2,FP_OUTLIER_FEW,2,L2 자세히 보면 다름,[과검출] die 약 2% 이탈만으로 σ 급등 (본체는 동일),0,1,1,0,1,82.5,20.976396,0.0258,0.011,0.0107,2.865168,0.823227,0.008378,5.0,1.04166667072779,1.6,5.0115,1.2601707976291177,1.32
FP_OUTLIER_FEW_03_L1,FP_OUTLIER_FEW,1,L1 차이 거의 없음,[과검출] die 약 2% 이탈만으로 σ 급등 (본체는 동일),0,1,0,0,0,85.75,15.793665,0.0545,0.0337,0.0651,3.782847,0.484269,0.038386,5.0,1.0416666832809294,1.6,5.0351,1.206184031283299,1.372
FP_OUTLIER_FEW_03_L2,FP_OUTLIER_FEW,2,L2 자세히 보면 다름,[과검출] die 약 2% 이탈만으로 σ 급등 (본체는 동일),0,1,0,0,0,85.38,16.701386,0.0208,0.0168,0.0273,1.464093,0.728453,0.059983,5.0,1.0416666557237642,1.6,5.0175,1.215639421663913,1.366
