item,case,level,level_ko,desc,blind_by_design,fp_by_design,current_focus,blind_spot,over_detect,cpk_ratio_pct,stdev_delta_pct,ks_d,meanshift_sigma,median_shift,iqr_delta_pct,p_mean,p_stdev,before_avg,before_stdev,before_cpk,after_avg,after_stdev,after_cpk
FP_SD_IMPROVED_02_L1,FP_SD_IMPROVED,1,L1 차이 거의 없음,[과검출] 산포가 줄어 개선됐는데 |Δσ%| 절대값이라 검출,0,1,1,0,1,120.5,-17.000002,0.0555,0.0,0.0043,-18.193332,1.0,0.0,5.0,1.0416666730716022,1.6,5.0,0.8645833192754565,1.928
FP_SD_IMPROVED_02_L2,FP_SD_IMPROVED,2,L2 자세히 보면 다름,[과검출] 산포가 줄어 개선됐는데 |Δσ%| 절대값이라 검출,0,1,1,0,1,128.19,-22.000001,0.0823,0.0,0.0287,-23.274747,1.0,0.0,5.0,1.041666665282888,1.6,5.0,0.8124999923237759,2.051
FP_SD_IMPROVED_03_L1,FP_SD_IMPROVED,1,L1 차이 거의 없음,[과검출] 산포가 줄어 개선됐는데 |Δσ%| 절대값이라 검출,0,1,1,0,1,120.5,-17.000001,0.0644,0.0,0.011,-16.677536,1.0,0.0,5.0,1.0416666803952146,1.6,5.0,0.8645833375647745,1.928
FP_SD_IMPROVED_03_L2,FP_SD_IMPROVED,2,L2 자세히 보면 다름,[과검출] 산포가 줄어 개선됐는데 |Δσ%| 절대값이라 검출,0,1,1,0,1,128.19,-22.000001,0.0773,0.0,0.002,-23.923347,1.0,0.0,5.0,1.0416666668753987,1.6,5.0,0.8124999861042953,2.051
FP_TINY_SIGMA_01_L1,FP_TINY_SIGMA,1,L1 차이 거의 없음,[과검출] σ 가 아주 작아 절대 변화는 무의미한데 비율만 큼,0,1,1,0,1,83.33,19.999992,0.0545,0.0,0.016,21.471483,1.0,0.0,5.0,0.0800000178256986,20.833,5.0,0.09600001499457331,17.361
FP_TINY_SIGMA_01_L2,FP_TINY_SIGMA,2,L2 자세히 보면 다름,[과검출] σ 가 아주 작아 절대 변화는 무의미한데 비율만 큼,0,1,1,0,1,76.93,30.000013,0.0714,0.0,0.0102,32.523049,1.0,0.0,5.0,0.07999999708869612,20.833,5.0,0.10400000675876298,16.026
FP_TINY_SIGMA_02_L1,FP_TINY_SIGMA,1,L1 차이 거의 없음,[과검출] σ 가 아주 작아 절대 변화는 무의미한데 비율만 큼,0,1,1,0,1,83.33,19.999975,0.0664,0.0,0.0342,25.945951,1.0,0.0,5.0,0.08000000824970811,20.833,5.0,0.09599998993893342,17.361
FP_TINY_SIGMA_02_L2,FP_TINY_SIGMA,2,L2 자세히 보면 다름,[과검출] σ 가 아주 작아 절대 변화는 무의미한데 비율만 큼,0,1,1,0,1,76.93,29.999995,0.0753,0.0,0.0192,30.504691,1.0,0.0,5.0,0.07999999531076218,20.833,5.0,0.10399998997392365,16.026
FP_TINY_SIGMA_03_L1,FP_TINY_SIGMA,1,L1 차이 거의 없음,[과검출] σ 가 아주 작아 절대 변화는 무의미한데 비율만 큼,0,1,1,0,1,83.33,19.999976,0.0575,0.0,0.0124,13.493344,1.0,1e-06,5.0,0.08000001223362331,20.833,5.0,0.09599999551026671,17.361
FP_TINY_SIGMA_03_L2,FP_TINY_SIGMA,2,L2 자세히 보면 다름,[과검출] σ 가 아주 작아 절대 변화는 무의미한데 비율만 큼,0,1,1,0,1,76.93,29.999985,0.0773,0.0,0.0523,35.405275,1.0,0.0,5.0,0.07999999884281991,20.833,5.0,0.10399998652510593,16.026
FP_DISCRETE_JITTER_01_L1,FP_DISCRETE_JITTER,1,L1 차이 거의 없음,[과검출] 이산 경계 die 이동만으로 σ 비율이 흔들림,0,1,1,0,1,62.89,52.406262,0.113,0.5762,,,0.0,0.0,4.9901,0.392712016479369,4.236,5.2164,0.5985177056601452,2.664
FP_DISCRETE_JITTER_01_L2,FP_DISCRETE_JITTER,2,L2 자세히 보면 다름,[과검출] 이산 경계 die 이동만으로 σ 비율이 흔들림,0,1,1,0,1,40.99,112.717703,0.3647,1.7164,,,0.0,0.0,4.9917,0.38208058245922016,4.355,5.6475,0.812753040438057,1.785
FP_DISCRETE_JITTER_02_L1,FP_DISCRETE_JITTER,1,L1 차이 거의 없음,[과검출] 이산 경계 die 이동만으로 σ 비율이 흔들림,0,1,1,0,1,64.13,49.064733,0.113,0.593,,,0.0,0.0,4.9934,0.3927815562629041,4.238,5.2263,0.5854987774772696,2.718
FP_DISCRETE_JITTER_02_L2,FP_DISCRETE_JITTER,2,L2 자세히 보면 다름,[과검출] 이산 경계 die 이동만으로 σ 비율이 흔들림,0,1,1,0,1,41.73,107.716108,0.3845,1.7518,,,0.0,0.0,4.9851,0.39604994513659025,4.196,5.6789,0.8226595299794763,1.751
FP_DISCRETE_JITTER_03_L1,FP_DISCRETE_JITTER,1,L1 차이 거의 없음,[과검출] 이산 경계 die 이동만으로 σ 비율이 흔들림,0,1,1,0,1,62.82,52.396399,0.106,0.5585,,,0.0,0.0,5.0066,0.37848965486726716,4.398,5.218,0.5768046061009671,2.763
FP_DISCRETE_JITTER_03_L2,FP_DISCRETE_JITTER,2,L2 자세히 보면 다름,[과검출] 이산 경계 die 이동만으로 σ 비율이 흔들림,0,1,1,0,1,44.6,95.991293,0.3528,1.5546,,,0.0,0.0,4.9934,0.41329378060703703,4.027,5.6359,0.8100198224959384,1.796
FP_OUTLIER_FEW_01_L1,FP_OUTLIER_FEW,1,L1 차이 거의 없음,[과검출] die 약 2% 이탈만으로 σ 급등 (본체는 동일),0,1,0,0,0,87.62,13.067684,0.0208,0.0449,0.0229,2.514111,0.344537,0.155261,5.0,1.0416666619406256,1.6,4.9532,1.1777883732078365,1.402
FP_OUTLIER_FEW_01_L2,FP_OUTLIER_FEW,2,L2 자세히 보면 다름,[과검출] die 약 2% 이탈만으로 σ 급등 (본체는 동일),0,1,1,0,1,83.19,20.17318,0.0287,0.0022,0.002,1.261843,0.964222,0.017363,5.0,1.0416666776655827,1.6,4.9977,1.2518039751028263,1.331
FP_OUTLIER_FEW_02_L1,FP_OUTLIER_FEW,1,L1 차이 거의 없음,[과검출] die 약 2% 이탈만으로 σ 급등 (본체는 동일),0,1,1,0,1,84.94,17.684514,0.0317,0.0028,0.0256,7.142559,0.954342,0.003229,5.0,1.0416666646965733,1.6,5.0029,1.2258803497913309,1.359
FP_OUTLIER_FEW_02_L2,FP_OUTLIER_FEW,2,L2 자세히 보면 다름,[과검출] die 약 2% 이탈만으로 σ 급등 (본체는 동일),0,1,1,0,1,82.75,20.802644,0.0337,0.0031,0.0266,5.748134,0.950391,0.004418,5.0,1.041666670582038,1.6,4.9968,1.2583608789718292,1.324
FP_OUTLIER_FEW_03_L1,FP_OUTLIER_FEW,1,L1 차이 거의 없음,[과검출] die 약 2% 이탈만으로 σ 급등 (본체는 동일),0,1,1,0,1,85.69,15.759993,0.0387,0.0403,0.0472,0.878914,0.402554,0.035624,5.0,1.041666660401149,1.6,4.958,1.2058332569849959,1.371
FP_OUTLIER_FEW_03_L2,FP_OUTLIER_FEW,2,L2 자세히 보면 다름,[과검출] die 약 2% 이탈만으로 σ 급등 (본체는 동일),0,1,1,0,1,83.31,19.69659,0.0446,0.0127,0.0005,3.429124,0.796377,0.002428,5.0,1.0416666655850013,1.6,5.0132,1.2468394781648269,1.333
